sampleID,domainID,siteID,collectDate,analyte,analyteConcentration,analyteUnits,mdl,below_det,NEONpackage
ARIK.SS.20171012.POM.2,D10,ARIK,2017-10-12T11:19:00Z,d13C,-28.61,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171012.POM.2,D10,ARIK,2017-10-12T11:19:00Z,d15N,5.93,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171012.POM.2,D10,ARIK,2017-10-12T11:19:00Z,TPC,1429.5,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20171024.POM.2,D10,ARIK,2017-10-24T17:15:00Z,d13C,-29.36,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171024.POM.2,D10,ARIK,2017-10-24T17:15:00Z,d15N,3.87,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171024.POM.2,D10,ARIK,2017-10-24T17:15:00Z,TPN,23.34,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20171024.POM.2,D10,ARIK,2017-10-24T17:15:00Z,TPC,204.18,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20171107.POM.1,D10,ARIK,2017-11-07T16:40:00Z,TPN,25.59,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20171107.POM.1,D10,ARIK,2017-11-07T16:40:00Z,TPC,254.57,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20171107.POM.1,D10,ARIK,2017-11-07T16:40:00Z,d13C,-29.87,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171107.POM.1,D10,ARIK,2017-11-07T16:40:00Z,d15N,5.73,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171130.POM.1,D10,ARIK,2017-11-30T16:54:00Z,TPN,23.16,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20171130.POM.1,D10,ARIK,2017-11-30T16:54:00Z,TPC,224.16,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20171130.POM.1,D10,ARIK,2017-11-30T16:54:00Z,d15N,7.43,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171130.POM.1,D10,ARIK,2017-11-30T16:54:00Z,d13C,-29.81,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171205.POM.1,D10,ARIK,2017-12-05T16:20:00Z,d15N,4.67,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171205.POM.1,D10,ARIK,2017-12-05T16:20:00Z,TPC,221.63,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20171205.POM.1,D10,ARIK,2017-12-05T16:20:00Z,d13C,-29.51,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171205.POM.1,D10,ARIK,2017-12-05T16:20:00Z,TPN,25.37,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20171220.POM.1,D10,ARIK,2017-12-20T18:08:00Z,d15N,6.53,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171220.POM.1,D10,ARIK,2017-12-20T18:08:00Z,d13C,-31.25,perMill,NA,NA,DP1.20206.001
ARIK.SS.20171220.POM.1,D10,ARIK,2017-12-20T18:08:00Z,TPC,236.52,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20171220.POM.1,D10,ARIK,2017-12-20T18:08:00Z,TPN,30.98,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180104.POM.1,D10,ARIK,2018-01-04T17:12:00Z,d13C,-30.56,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180104.POM.1,D10,ARIK,2018-01-04T17:12:00Z,d15N,4.76,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180104.POM.1,D10,ARIK,2018-01-04T17:12:00Z,TPC,260.76,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180104.POM.1,D10,ARIK,2018-01-04T17:12:00Z,TPN,32.21,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180118.POM.1,D10,ARIK,2018-01-18T16:24:00Z,d13C,-31.41,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180118.POM.1,D10,ARIK,2018-01-18T16:24:00Z,TPC,230.35,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180118.POM.1,D10,ARIK,2018-01-18T16:24:00Z,d15N,5.19,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180118.POM.1,D10,ARIK,2018-01-18T16:24:00Z,TPN,28.65,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180207.POM.1,D10,ARIK,2018-02-07T17:30:00Z,d13C,-30.39,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180207.POM.1,D10,ARIK,2018-02-07T17:30:00Z,d15N,3.98,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180207.POM.1,D10,ARIK,2018-02-07T17:30:00Z,TPN,29.02,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180207.POM.1,D10,ARIK,2018-02-07T17:30:00Z,TPC,237.1,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180215.POM.1,D10,ARIK,2018-02-15T15:51:00Z,d13C,-30.93,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180215.POM.1,D10,ARIK,2018-02-15T15:51:00Z,TPN,29.93,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180215.POM.1,D10,ARIK,2018-02-15T15:51:00Z,d15N,4.73,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180215.POM.1,D10,ARIK,2018-02-15T15:51:00Z,TPC,256.43,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180228.POM.1,D10,ARIK,2018-02-28T15:39:00Z,TPC,329.09,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180228.POM.1,D10,ARIK,2018-02-28T15:39:00Z,d15N,4.88,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180228.POM.1,D10,ARIK,2018-02-28T15:39:00Z,d13C,-30.92,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180228.POM.1,D10,ARIK,2018-02-28T15:39:00Z,TPN,41.99,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180306.POM.1,D10,ARIK,2018-03-06T16:01:00Z,d13C,-30.01,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180306.POM.1,D10,ARIK,2018-03-06T16:01:00Z,TPN,43.52,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180306.POM.1,D10,ARIK,2018-03-06T16:01:00Z,d15N,4.23,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180306.POM.1,D10,ARIK,2018-03-06T16:01:00Z,TPC,334.85,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180313.POM.1,D10,ARIK,2018-03-13T14:20:00Z,TPN,39.4,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180313.POM.1,D10,ARIK,2018-03-13T14:20:00Z,d13C,-30.17,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180313.POM.1,D10,ARIK,2018-03-13T14:20:00Z,d15N,4.22,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180313.POM.1,D10,ARIK,2018-03-13T14:20:00Z,TPC,329.44,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180327.POM.1,D10,ARIK,2018-03-27T16:55:00Z,TPN,41.68,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180327.POM.1,D10,ARIK,2018-03-27T16:55:00Z,d13C,-30.18,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180327.POM.1,D10,ARIK,2018-03-27T16:55:00Z,d15N,5.54,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180327.POM.1,D10,ARIK,2018-03-27T16:55:00Z,TPC,365.3,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180403.POM.1,D10,ARIK,2018-04-03T17:43:00Z,d13C,-29.54,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180403.POM.1,D10,ARIK,2018-04-03T17:43:00Z,d15N,4.99,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180403.POM.1,D10,ARIK,2018-04-03T17:43:00Z,TPC,531.18,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180403.POM.1,D10,ARIK,2018-04-03T17:43:00Z,TPN,53.43,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180418.POM.1,D10,ARIK,2018-04-18T17:45:00Z,d13C,-29.73,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180418.POM.1,D10,ARIK,2018-04-18T17:45:00Z,TPC,401.02,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180418.POM.1,D10,ARIK,2018-04-18T17:45:00Z,d15N,4.89,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180418.POM.1,D10,ARIK,2018-04-18T17:45:00Z,TPN,48.6,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180501.POM.1,D10,ARIK,2018-05-01T14:20:00Z,TPC,438.97,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180501.POM.1,D10,ARIK,2018-05-01T14:20:00Z,d15N,4.38,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180501.POM.1,D10,ARIK,2018-05-01T14:20:00Z,TPN,53.71,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180501.POM.1,D10,ARIK,2018-05-01T14:20:00Z,d13C,-30,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180509.POM.1,D10,ARIK,2018-05-09T15:34:00Z,TPC,445.2,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180509.POM.1,D10,ARIK,2018-05-09T15:34:00Z,d15N,4.82,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180509.POM.1,D10,ARIK,2018-05-09T15:34:00Z,TPN,54,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180509.POM.1,D10,ARIK,2018-05-09T15:34:00Z,d13C,-29.37,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180515.POM.1,D10,ARIK,2018-05-15T17:57:00Z,TPN,27.24,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180515.POM.1,D10,ARIK,2018-05-15T17:57:00Z,d13C,-30.79,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180515.POM.1,D10,ARIK,2018-05-15T17:57:00Z,TPC,236.02,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180515.POM.1,D10,ARIK,2018-05-15T17:57:00Z,d15N,4.28,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180530.POM.1,D10,ARIK,2018-05-30T17:15:00Z,TPC,318.88,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180530.POM.1,D10,ARIK,2018-05-30T17:15:00Z,d15N,3.94,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180530.POM.1,D10,ARIK,2018-05-30T17:15:00Z,d13C,-30.12,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180530.POM.1,D10,ARIK,2018-05-30T17:15:00Z,TPN,40.26,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180606.POM.1,D10,ARIK,2018-06-06T13:29:00Z,TPN,51.88,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180606.POM.1,D10,ARIK,2018-06-06T13:29:00Z,d13C,-29.07,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180606.POM.1,D10,ARIK,2018-06-06T13:29:00Z,TPC,493.75,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180606.POM.1,D10,ARIK,2018-06-06T13:29:00Z,d15N,3.71,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180613.POM.1,D10,ARIK,2018-06-13T15:36:00Z,d15N,1.8,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180613.POM.1,D10,ARIK,2018-06-13T15:36:00Z,d13C,-29.46,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180613.POM.1,D10,ARIK,2018-06-13T15:36:00Z,TPC,443.8,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180613.POM.1,D10,ARIK,2018-06-13T15:36:00Z,TPN,53.79,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180702.POM.1,D10,ARIK,2018-07-02T18:29:00Z,d15N,2.68,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180702.POM.1,D10,ARIK,2018-07-02T18:29:00Z,d13C,-27.22,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180702.POM.1,D10,ARIK,2018-07-02T18:29:00Z,TPN,166.44,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180702.POM.1,D10,ARIK,2018-07-02T18:29:00Z,TPC,1504.64,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180712.POM.1,D10,ARIK,2018-07-12T15:53:00Z,TPC,1663.19,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180712.POM.1,D10,ARIK,2018-07-12T15:53:00Z,d15N,3.92,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180712.POM.1,D10,ARIK,2018-07-12T15:53:00Z,d13C,-28.98,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180712.POM.1,D10,ARIK,2018-07-12T15:53:00Z,TPN,173.92,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180718.POM.1,D10,ARIK,2018-07-18T15:18:00Z,d15N,0.44,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180718.POM.1,D10,ARIK,2018-07-18T15:18:00Z,d13C,-29.14,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180718.POM.1,D10,ARIK,2018-07-18T15:18:00Z,TPN,115.38,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180718.POM.1,D10,ARIK,2018-07-18T15:18:00Z,TPC,850.65,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180807.POM.1,D10,ARIK,2018-08-07T14:19:00Z,TPC,6975.18,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180807.POM.1,D10,ARIK,2018-08-07T14:19:00Z,d15N,1.88,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180807.POM.1,D10,ARIK,2018-08-07T14:19:00Z,TPN,935.7,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180807.POM.1,D10,ARIK,2018-08-07T14:19:00Z,d13C,-29.86,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180820.POM.1,D10,ARIK,2018-08-20T16:50:00Z,TPC,4853.39,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180820.POM.1,D10,ARIK,2018-08-20T16:50:00Z,TPN,422.88,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180820.POM.1,D10,ARIK,2018-08-20T16:50:00Z,d15N,4.11,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180820.POM.1,D10,ARIK,2018-08-20T16:50:00Z,d13C,-26.61,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180904.POM.1,D10,ARIK,2018-09-04T17:15:00Z,TPN,113.07,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180904.POM.1,D10,ARIK,2018-09-04T17:15:00Z,d13C,-28.47,perMill,NA,NA,DP1.20206.001
ARIK.SS.20180904.POM.1,D10,ARIK,2018-09-04T17:15:00Z,TPC,949.67,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20180904.POM.1,D10,ARIK,2018-09-04T17:15:00Z,d15N,-4.07,perMill,NA,NA,DP1.20206.001
ARIK.SS.20181002.POM.1,D10,ARIK,2018-10-02T15:24:00Z,TPN,710.03,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20181002.POM.1,D10,ARIK,2018-10-02T15:24:00Z,d13C,-31.78,perMill,NA,NA,DP1.20206.001
ARIK.SS.20181002.POM.1,D10,ARIK,2018-10-02T15:24:00Z,d15N,9,perMill,NA,NA,DP1.20206.001
ARIK.SS.20181002.POM.1,D10,ARIK,2018-10-02T15:24:00Z,TPC,6348.62,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20181106.POM.1,D10,ARIK,2018-11-06T16:25:00Z,TPC,208.22,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20181106.POM.1,D10,ARIK,2018-11-06T16:25:00Z,d15N,5.3,perMill,NA,NA,DP1.20206.001
ARIK.SS.20181106.POM.1,D10,ARIK,2018-11-06T16:25:00Z,d13C,-31.39,perMill,NA,NA,DP1.20206.001
ARIK.SS.20181106.POM.1,D10,ARIK,2018-11-06T16:25:00Z,TPN,23.65,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20181204.POM.1,D10,ARIK,2018-12-04T16:14:00Z,TPC,153.57,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20181204.POM.1,D10,ARIK,2018-12-04T16:14:00Z,d15N,3.75,perMill,NA,NA,DP1.20206.001
ARIK.SS.20181204.POM.1,D10,ARIK,2018-12-04T16:14:00Z,d13C,-31.55,perMill,NA,NA,DP1.20206.001
ARIK.SS.20181204.POM.1,D10,ARIK,2018-12-04T16:14:00Z,TPN,18.62,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20181219.POM.1,D10,ARIK,2018-12-19T16:15:00Z,TPC,274.42,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20181219.POM.1,D10,ARIK,2018-12-19T16:15:00Z,d15N,4.45,perMill,NA,NA,DP1.20206.001
ARIK.SS.20181219.POM.1,D10,ARIK,2018-12-19T16:15:00Z,d13C,-32.19,perMill,NA,NA,DP1.20206.001
ARIK.SS.20181219.POM.1,D10,ARIK,2018-12-19T16:15:00Z,TPN,34.95,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190103.POM.1,D10,ARIK,2019-01-03T16:00:00Z,TPN,21.62,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190103.POM.1,D10,ARIK,2019-01-03T16:00:00Z,d15N,4.55,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190103.POM.1,D10,ARIK,2019-01-03T16:00:00Z,d13C,-31.42,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190103.POM.1,D10,ARIK,2019-01-03T16:00:00Z,TPC,193.33,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190121.POM.1,D10,ARIK,2019-01-21T18:57:00Z,TPC,232.32,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190121.POM.1,D10,ARIK,2019-01-21T18:57:00Z,TPN,28.85,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190121.POM.1,D10,ARIK,2019-01-21T18:57:00Z,d15N,4.61,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190121.POM.1,D10,ARIK,2019-01-21T18:57:00Z,d13C,-32.92,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190205.POM.1,D10,ARIK,2019-02-05T18:04:00Z,TPC,320.03,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190205.POM.1,D10,ARIK,2019-02-05T18:04:00Z,TPN,32.9,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190205.POM.1,D10,ARIK,2019-02-05T18:04:00Z,d15N,4.77,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190205.POM.1,D10,ARIK,2019-02-05T18:04:00Z,d13C,-30.54,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190214.POM.1,D10,ARIK,2019-02-14T18:20:00Z,d13C,-30.97,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190214.POM.1,D10,ARIK,2019-02-14T18:20:00Z,d15N,5.01,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190214.POM.1,D10,ARIK,2019-02-14T18:20:00Z,TPN,38.6,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190214.POM.1,D10,ARIK,2019-02-14T18:20:00Z,TPC,307.55,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190227.POM.1,D10,ARIK,2019-02-27T15:59:00Z,TPC,309.3,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190227.POM.1,D10,ARIK,2019-02-27T15:59:00Z,d13C,-30.88,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190227.POM.1,D10,ARIK,2019-02-27T15:59:00Z,TPN,33.45,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190227.POM.1,D10,ARIK,2019-02-27T15:59:00Z,d15N,4.78,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190305.POM.1,D10,ARIK,2019-03-05T17:58:00Z,d13C,-30.25,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190305.POM.1,D10,ARIK,2019-03-05T17:58:00Z,TPN,27.32,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190305.POM.1,D10,ARIK,2019-03-05T17:58:00Z,d15N,5.39,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190305.POM.1,D10,ARIK,2019-03-05T17:58:00Z,TPC,235.97,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190312.POM.1,D10,ARIK,2019-03-12T19:45:00Z,d13C,-30.24,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190312.POM.1,D10,ARIK,2019-03-12T19:45:00Z,TPN,63.88,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190312.POM.1,D10,ARIK,2019-03-12T19:45:00Z,TPC,509.97,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190312.POM.1,D10,ARIK,2019-03-12T19:45:00Z,d15N,6.09,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190327.POM.1,D10,ARIK,2019-03-27T16:31:00Z,TPN,67.59,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190327.POM.1,D10,ARIK,2019-03-27T16:31:00Z,TPC,583.09,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190327.POM.1,D10,ARIK,2019-03-27T16:31:00Z,d15N,5.39,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190327.POM.1,D10,ARIK,2019-03-27T16:31:00Z,d13C,-30.46,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190402.POM.1,D10,ARIK,2019-04-02T19:39:00Z,d13C,-29.81,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190402.POM.1,D10,ARIK,2019-04-02T19:39:00Z,TPC,421.41,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190402.POM.1,D10,ARIK,2019-04-02T19:39:00Z,TPN,47.4,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190402.POM.1,D10,ARIK,2019-04-02T19:39:00Z,d15N,4.5,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190417.POM.1,D10,ARIK,2019-04-17T17:20:00Z,d15N,5.28,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190417.POM.1,D10,ARIK,2019-04-17T17:20:00Z,TPN,50.58,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190417.POM.1,D10,ARIK,2019-04-17T17:20:00Z,TPC,502,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190417.POM.1,D10,ARIK,2019-04-17T17:20:00Z,d13C,-28.72,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190429.POM.1,D10,ARIK,2019-04-29T18:35:00Z,d13C,-28.47,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190429.POM.1,D10,ARIK,2019-04-29T18:35:00Z,TPC,437.67,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190429.POM.1,D10,ARIK,2019-04-29T18:35:00Z,TPN,44.55,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190429.POM.1,D10,ARIK,2019-04-29T18:35:00Z,d15N,3.65,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190507.POM.1,D10,ARIK,2019-05-07T13:15:00Z,TPN,33.83,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190507.POM.1,D10,ARIK,2019-05-07T13:15:00Z,d15N,3.95,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190507.POM.1,D10,ARIK,2019-05-07T13:15:00Z,d13C,-29.6,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190507.POM.1,D10,ARIK,2019-05-07T13:15:00Z,TPC,325.47,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190514.POM.1,D10,ARIK,2019-05-14T16:51:00Z,d15N,5.12,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190514.POM.1,D10,ARIK,2019-05-14T16:51:00Z,d13C,-29.94,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190514.POM.1,D10,ARIK,2019-05-14T16:51:00Z,TPC,294.55,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190514.POM.1,D10,ARIK,2019-05-14T16:51:00Z,TPN,33.99,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190529.POM.1,D10,ARIK,2019-05-29T18:15:00Z,TPN,21.12,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190529.POM.1,D10,ARIK,2019-05-29T18:15:00Z,TPC,178.46,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190529.POM.1,D10,ARIK,2019-05-29T18:15:00Z,d15N,4.29,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190529.POM.1,D10,ARIK,2019-05-29T18:15:00Z,d13C,-29.89,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190605.POM.1,D10,ARIK,2019-06-05T16:16:00Z,d15N,4.37,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190605.POM.1,D10,ARIK,2019-06-05T16:16:00Z,d13C,-29.56,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190605.POM.1,D10,ARIK,2019-06-05T16:16:00Z,TPN,30.54,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190605.POM.1,D10,ARIK,2019-06-05T16:16:00Z,TPC,230.84,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190611.POM.1,D10,ARIK,2019-06-11T17:31:00Z,TPC,305.04,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190611.POM.1,D10,ARIK,2019-06-11T17:31:00Z,d15N,5.08,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190611.POM.1,D10,ARIK,2019-06-11T17:31:00Z,TPN,36.95,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190611.POM.1,D10,ARIK,2019-06-11T17:31:00Z,d13C,-29.9,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190618.POM.1,D10,ARIK,2019-06-18T15:30:00Z,TPN,71.74,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190618.POM.1,D10,ARIK,2019-06-18T15:30:00Z,TPC,621.81,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190618.POM.1,D10,ARIK,2019-06-18T15:30:00Z,d15N,4.43,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190618.POM.1,D10,ARIK,2019-06-18T15:30:00Z,d13C,-29.36,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190708.POM.1,D10,ARIK,2019-07-08T16:05:00Z,TPN,95.87,microgramsPerLiter,NA,NA,DP1.20206.001
ARIK.SS.20190708.POM.1,D10,ARIK,2019-07-08T16:05:00Z,d15N,2.68,perMill,NA,NA,DP1.20206.001
ARIK.SS.20190708.POM.1,D10,ARIK,2019-07-08T16:05:00Z,TPC,1015.78,microgramsPerLiter,NA,NA,DP1.20206.001
