siteID,domainID,collectDate,year,month,DOC_mgL,TDN_mgL,nitrate_mgL,TDP_mgL,TPC_mgL,TPN_mgL,TPP_mgL,TP_mgL,d13C_perMill,d15N_perMill,DOC_to_TDN_mgL,DOC_to_nitrate_mgL,DOC_to_TDP_mgL,TDN_to_TDP_mgL,TPC_to_TPN_mgL,TPC_to_TPP_mgL,TPN_to_TPP_mgL,DOC_mmolL,TDN_mmolL,TDP_mmolL,TPC_mmolL,TPN_mmolL,TPP_mmolL,DOC_to_TDN_mw,DOC_to_TDP_mw,TDN_to_TDP_mw,TPC_to_TPN_mw,TPC_to_TPP_mw,TPN_to_TPP_mw
PRIN,D11,2021-03-09T16:43:00Z,2021,03,3.437,0.2835,0.2088,0.0128,0.41889,0.0341,0.00249999999999999,0.0153,-30.165,7.8,12.123456790123457,16.460727969348657,268.515625,22.148437499999996,12.284164222873901,167.55600000000067,13.640000000000054,0.28615435850470405,0.020239880059970013,4.1324982243171694e-4,0.034875530763466826,0.002434497037195688,8.071285594369439e-5,14.13814497204723,692.4488359628674,48.97734726386806,14.325558926799996,432.0938759470503,30.162444492039814
COMO,D13,2021-03-09T16:58:00Z,2021,03,2.842,0.1478,0.0464,0.00973333333333333,NA,NA,2.3333333333333368e-4,0.00996666666666666,NA,NA,19.228687415426254,61.25000000000001,291.9863013698631,15.184931506849319,NA,NA,NA,0.2366164349346433,0.010551866923681017,3.14242052474118e-4,NA,NA,7.533199888078184e-6,22.424129933217515,752.9750810615387,33.578786927475605,NA,NA,NA
TOMB,D08,2021-03-09T17:30:00Z,2021,03,5.226666666666667,0.45513333333333333,0.24563333333333337,0.0829,NA,NA,0.04866666666666666,0.1315666666666667,NA,NA,11.483814266881499,21.278328131361103,63.047848813831926,5.490148773622838,NA,NA,NA,0.43515666194876923,0.03249327717093834,0.002676438303092917,NA,NA,0.00157121026237059,13.392206014171109,162.58796679374157,12.140491762275563,NA,NA,NA
LEWI,D02,2021-03-10T14:18:00Z,2021,03,1.11,2.877,NA,NA,NA,NA,NA,NA,NA,NA,0.38581856100104284,NA,NA,NA,NA,NA,NA,0.0924152859878445,0.20539730134932535,NA,NA,NA,NA,0.449934275575856,NA,NA,NA,NA,NA
MCDI,D06,2021-03-10T16:35:00Z,2021,03,1.446,0.1454,0.1377,0.0404,0.13799,0.01558,0.00189999999999999,0.0423,-27.315,5.8,9.944979367262723,10.501089324618738,35.79207920792079,3.599009900990099,8.856867779204109,72.62631578947406,8.200000000000044,0.12038964282740822,0.010380524023702436,0.0013043197520501064,0.011488635417533928,0.0011123009923609624,6.134177051720766e-5,11.597645990945713,92.30071279544907,7.95857304728117,10.328710930256594,187.28894390668302,18.13284786178349
ARIK,D10,2021-03-10T17:10:00Z,2021,03,5.496,0.2303,0.0028,0.0283,0.47607,0.05996999999999999,0.0126,0.0409,-29.985,3.97,23.864524533217544,1962.8571428571431,194.20494699646645,8.137809187279153,7.93846923461731,37.78333333333333,4.759523809523809,0.4575805511614354,0.01644177911044478,9.136695292826241e-4,0.03963616684705687,0.004281430713214821,4.0679279395622136e-4,27.830355102554172,500.81625412276685,17.995323892823908,9.257691996443649,97.43576443815392,10.52484404056475
MCRA,D16,2021-03-11T01:08:00Z,2021,03,NA,NA,0.0037,0.0086,NA,NA,NA,0.0081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.776522244463098e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
TOMB,D08,2021-03-11T17:16:00Z,2021,03,NA,NA,0.2447,0.0634,NA,NA,0.0124,0.0758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020468780267320977,NA,NA,4.0033576548072577e-4,NA,NA,NA,NA,NA,NA
WALK,D07,2021-03-15T12:52:00Z,2021,03,0.8896,0.0695,0.0219,0.0026,0.16492,0.01177999999999999,0.0011,0.0037,-29.31,0.13,12.799999999999999,40.62100456621005,342.15384615384613,26.730769230769234,14.000000000000012,149.92727272727274,10.7090909090909,0.07406544001332113,0.004961804811879775,8.39413701814425e-5,0.013730746815419201,8.410080673948734e-4,3.5513656615225676e-5,14.927116809591206,882.3472842202342,59.11036240121699,16.3265340104904,386.6328653279948,23.68125807226255
BLDE,D12,2021-03-15T16:55:00Z,2021,03,1.903,0.1895,0.1027,0.0424,0.22325,0.0209,0.002,0.0444,-27.505,2.94,10.04221635883905,18.529698149951315,44.882075471698116,4.46933962264151,10.681818181818183,111.625,10.45,0.15843809840979106,0.013528949810808882,0.0013688900368050622,0.018587128465573227,0.001492111087313486,6.457028475495577e-5,11.711041923092049,115.74202028643558,9.883153099999866,12.456933417094938,287.85885854633256,23.108324409223957
BIGC,D17,2021-03-15T17:00:00Z,2021,03,2.891,0.1174,0.0054,0.0143,0.237145,0.02703999999999999,0.00129999999999999,0.0156,-30.53,1.72,24.625212947189095,535.3703703703703,202.16783216783216,8.20979020979021,8.77015532544379,182.41923076923217,20.800000000000153,0.24069602864041298,0.00838152352395231,4.6167753599793377e-4,0.019743984680709353,0.0019304633397586916,4.197068509072093e-5,28.717455478417925,521.3509644131574,18.154497176985934,10.227588514152957,470.42321653868936,45.9955165274509
MART,D16,2021-03-15T19:29:00Z,2021,03,0.7687,0.061,0.0065,0.0186,NA,NA,0.0036,0.0222,NA,NA,12.601639344262296,118.26153846153848,41.32795698924732,3.2795698924731185,NA,NA,NA,0.0639996669719424,0.004354965374455629,6.005036482210886e-4,NA,NA,1.1622651255892038e-4,14.695792381573725,106.5766497198357,7.2521880380854125,NA,NA,NA
POSE,D02,2021-03-16T11:39:00Z,2021,03,1.072,0.6962,NA,NA,NA,NA,NA,NA,NA,NA,1.5397874174087907,NA,NA,NA,NA,NA,NA,0.08925151944051288,0.049703719568787046,NA,NA,NA,NA,1.7956708313749836,NA,NA,NA,NA,NA
GUIL,D04,2021-03-16T12:16:00Z,2021,03,1.214,0.382,0.3465,0.028,NA,NA,NA,0.0221,NA,NA,3.1780104712041886,3.503607503607504,43.357142857142854,13.642857142857142,NA,NA,NA,0.10107401548580469,0.027272078246590992,9.039839865693808e-4,NA,NA,NA,3.7061354317006967,111.80951984490409,30.168762557496763,NA,NA,NA
LECO,D07,2021-03-16T14:19:00Z,2021,03,1.046,0.1992,0.1472,0.0101,NA,NA,0.0096,0.0197,NA,NA,5.2510040160642575,7.105978260869565,103.56435643564357,19.722772277227723,NA,NA,NA,0.08708683706602283,0.014221460698222319,3.260799380125266e-4,NA,NA,3.099373668237877e-4,6.123621118392478,267.0720486418803,43.613418184825555,NA,NA,NA
FLNT,D03,2021-03-16T14:31:00Z,2021,03,3.133,1,0.9555,0.0227,NA,NA,0.0163,0.039,NA,NA,3.133,3.2789115646258504,138.01762114537445,44.052863436123346,NA,NA,NA,0.2608442261260512,0.0713928749910759,7.328727319687481e-4,NA,NA,5.262478207528895e-4,3.6536450753475984,355.92022290873604,97.41510616623721,NA,NA,NA
MCDI,D06,2021-03-16T16:13:00Z,2021,03,3.2249999999999996,0.81745,0.7603,0.04024999999999999,0.14762999999999998,0.01847,0.00705,0.0473,-25.725,5.18,3.945195424796623,4.241746678942523,80.12422360248449,20.309316770186342,7.992961559285327,20.94042553191489,2.6198581560283687,0.2685038714511698,0.05836010566145499,0.0012994769806934845,0.012291233036383315,0.0013186264010851718,2.276102537612191e-4,4.6008119486409385,206.62456930008784,44.91045745982379,9.321239910158152,54.00122724382082,5.793352361306683
SYCA,D14,2021-03-16T16:23:00Z,2021,03,13.16,1.999,1.2545,0.2446,1.283385,0.17185,0.01049999999999998,0.2551,-24.955,2.97,6.583291645822912,10.490235153447589,53.80212591986917,8.172526573998365,7.468053535059645,122.2271428571431,16.3666666666667,1.0956623095495797,0.14271435710716074,0.00789694582553109,0.106850803430189,0.012268865567216392,3.389939949635171e-4,7.677309639750354,138.74507103838383,18.07209524545052,8.709102145165303,315.19969385206485,36.19198495990108
LEWI,D02,2021-03-17T12:41:00Z,2021,03,0.9566,2.899,NA,NA,NA,NA,NA,NA,NA,NA,0.3299758537426699,NA,NA,NA,NA,NA,NA,0.07964365997835318,0.20696794459912904,NA,NA,NA,NA,0.38481157134073574,NA,NA,NA,NA,NA
HOPB,D01,2021-03-17T14:40:00Z,2021,03,1.62,0.1619,0.07366666666666667,0.0031,NA,NA,0.0019,0.005,NA,NA,10.00617665225448,21.990950226244344,522.5806451612904,52.225806451612904,NA,NA,NA,0.1348763633336109,0.011558506461055187,1.0008394137018144e-4,NA,NA,6.134177051720799e-5,11.669013102000541,1347.6324122242786,115.48812229829785,NA,NA,NA
MAYF,D08,2021-03-17T15:33:00Z,2021,03,3.145,0.1507,0.0145,0.0312,NA,NA,0.03789999999999999,0.0691,NA,NA,20.869276708692766,216.8965517241379,100.80128205128206,4.830128205128205,NA,NA,NA,0.26184331029889274,0.010758906261155138,0.00100729644217731,NA,NA,0.0012236068961064114,24.337353997057665,259.9466247819841,10.680973158109591,NA,NA,NA
WLOU,D13,2021-03-17T16:25:00Z,2021,03,1.08685,0.10515,0.0407,0.00363333333333333,0.178,0.01202,0.00183333333333333,0.00546666666666666,-25.865,-0.62,10.336186400380411,26.703931203931205,299.13302752293606,28.94036697247709,14.808652246256239,97.09090909090926,6.556363636363648,0.09048788610440432,0.00750696080531163,1.1730268397150287e-4,0.014819748563816503,8.581423573927323e-4,5.918942769204268e-5,12.05386420032707,771.4050782195841,63.996496509281464,17.269568896287666,250.37830473581081,14.498237115208656
MART,D16,2021-03-17T20:09:00Z,2021,03,0.9199,0.0676,0.0032,0.0229,NA,NA,0.0015,0.0244,NA,NA,13.607988165680476,287.46875,40.1703056768559,2.951965065502183,NA,NA,NA,0.07658812754974607,0.00482615834939673,7.393297604442435e-4,NA,NA,4.842771356621683e-5,15.869377257238067,103.59129531553864,6.5277479787866515,NA,NA,NA
TOMB,D08,2021-03-18T15:38:00Z,2021,03,6.374,0.3186,0.316,0.1284,NA,NA,0.4769,0.6053,NA,NA,20.00627746390458,20.170886075949365,49.64174454828661,2.4813084112149535,NA,NA,NA,0.5306802098076764,0.02274576997215678,0.00414541228126816,NA,NA,0.015396784399819204,23.330940674124676,128.01626805749976,5.486974136429784,NA,NA,NA
PRIN,D11,2021-03-18T15:59:00Z,2021,03,3.009,0.2829,0.1291,0.0125,0.4612099999999999,0.0419,NA,0.0113,-29.815,8.69,10.63626723223754,23.307513555383423,240.71999999999997,22.631999999999998,11.007398568019092,NA,NA,0.2505203563400217,0.02019704433497537,4.0356427971847356e-4,0.0383989676130214,0.00299136146212608,NA,12.4038127651279,620.7694013820665,50.046660098522175,12.83661907769906,NA,NA
BLWA,D08,2021-03-22T16:00:00Z,2021,03,3.457,0.6193,0.5469,0.0321,NA,NA,0.0605,0.0926,NA,NA,5.5821088325528825,6.321082464801608,107.69470404984425,19.292834890965732,NA,NA,NA,0.2878194987927733,0.044213607481973304,0.00103635307031704,NA,NA,0.001953251113837412,6.5097492646381,277.7234004862106,42.66268779273025,NA,NA,NA
REDB,D15,2021-03-22T16:11:00Z,2021,03,1.244,0.1238,0.0093,0.027,NA,NA,NA,0.0228,NA,NA,10.048465266558967,133.76344086021507,46.074074074074076,4.585185185185185,NA,NA,NA,0.1035717259179086,0.008838437923895196,8.716988441919029e-4,NA,NA,NA,11.71832928055045,118.81594957708522,10.139325046471473,NA,NA,NA
POSE,D02,2021-03-23T11:41:00Z,2021,03,1.195,0.6808,NA,NA,NA,NA,NA,NA,NA,NA,1.7552878965922447,NA,NA,NA,NA,NA,NA,0.09949213221213889,0.04860426929392447,NA,NA,NA,NA,2.046983395851101,NA,NA,NA,NA,NA
HOPB,D01,2021-03-23T13:37:00Z,2021,03,1.724,0.1802,0.0535,0.0049,NA,NA,8.999999999999998e-4,0.0058,NA,NA,9.567147613762486,32.22429906542056,351.83673469387753,36.775510204081634,NA,NA,NA,0.14353509283157107,0.012864996073391876,1.5819719764964164e-4,NA,NA,2.9056628139730088e-5,11.157025778533939,907.3175439520576,81.32252824025305,NA,NA,NA
MART,D16,2021-03-23T17:35:00Z,2021,03,0.8769666666666667,0.09976666666666668,NA,NA,NA,NA,NA,NA,NA,NA,8.790177079852988,NA,NA,NA,NA,NA,NA,0.07301362639802404,0.007122629161609673,NA,NA,NA,NA,10.250937503746634,NA,NA,NA,NA,NA
BLUE,D11,2021-03-23T19:18:00Z,2021,03,4.39,0.5624,0.3494,0.0973,2.27434,0.2621,0.0045,0.1018,-24.57,4.73,7.80583214793741,12.564396107613051,45.11819116135663,5.7800616649537515,8.67737504769172,505.40888888888895,58.24444444444445,0.36549829323120475,0.040151352894981084,0.003141344353328598,0.18935475813837319,0.01871207253516099,1.4528314069865047e-4,9.10301314596281,116.35091607958208,12.781582780772293,10.119389916994251,1303.3498396839937,128.79727437868368
BLWA,D08,2021-03-24T15:08:00Z,2021,03,3.661,0.6202,0.4251,0.0305,NA,NA,0.0447,0.0752,NA,NA,5.9029345372460496,8.612091272641733,120.03278688524591,20.334426229508196,NA,NA,NA,0.3048039297310799,0.04427786106946527,9.846968425130755e-4,NA,NA,0.0014431458642732613,6.883890106003283,309.54088260624485,44.96598258247925,NA,NA,NA
HOPB,D01,2021-03-29T13:40:00Z,2021,03,3.341,0.1876,0.0439,0.0069,NA,NA,0.0049,0.0118,NA,NA,17.809168443496805,76.10478359908883,484.2028985507247,27.18840579710145,NA,NA,NA,0.2781616851219716,0.013393303348325837,2.227674824045974e-4,NA,NA,1.5819719764964164e-4,20.76871387795019,1248.6637731837607,60.12234462478906,NA,NA,NA
LECO,D07,2021-03-29T14:52:00Z,2021,03,1.1663333333333332,0.24176666666666669,0.1826,0.0086,NA,NA,0.0088,0.0174,NA,NA,4.824210671446298,6.387367652427892,135.6201550387597,28.112403100775197,NA,NA,NA,0.09710543113257292,0.01726041741034245,2.776522244463098e-4,NA,NA,2.841092529218054e-4,5.625902828652759,349.7376306860829,62.16560103115663,NA,NA,NA
POSE,D02,2021-03-30T11:48:00Z,2021,03,1.511,0.5784,NA,NA,NA,NA,NA,NA,NA,NA,2.61237897648686,NA,NA,NA,NA,NA,NA,0.12580134876363336,0.0412936388948383,NA,NA,NA,NA,3.0465067291359134,NA,NA,NA,NA,NA
BIGC,D17,2021-03-30T16:31:00Z,2021,03,2.022,0.1373,0.0036,0.0154,0.16823,0.01996999999999999,NA,0.0152,-29.65,-5.01,14.726875455207573,561.6666666666666,131.29870129870127,8.915584415584416,8.424136204306462,NA,NA,0.16834568312380319,0.009802241736274721,4.971911926131595e-4,0.014006327533094665,0.0014257157135717851,NA,17.174202356264463,338.593453836148,19.71523607398527,9.824067589186631,NA,NA
BLUE,D11,2021-03-30T17:44:00Z,2021,03,1.9316666666666664,0.437,0.3275,0.0135,0.587855,0.0723,0.0111,0.0246,-26.195,4.66,4.420289855072463,5.898218829516538,143.0864197530864,32.370370370370374,8.130774550484094,52.95990990990991,6.513513513513513,0.160824799489357,0.031198686371100168,4.3584942209595143e-4,0.04894305220214804,0.005161704861854788,3.583650803900045e-4,5.154858046790442,368.9916547691366,71.58134160433012,9.481954802150588,136.5731620639039,14.403481656854972
CARI,D19,2021-03-30T18:18:00Z,2021,03,1.361,0.4645,0.3702,0.0039,NA,NA,0.00509999999999999,0.009,NA,NA,2.930032292787944,3.6763911399243656,348.974358974359,119.10256410256412,NA,NA,NA,0.11331279660311383,0.03316199043335476,1.2591205527216374e-4,NA,NA,1.646542261251369e-4,3.416947991431249,899.9360415345764,263.37422863659754,NA,NA,NA
LEWI,D02,2021-03-31T12:40:00Z,2021,03,1.109,2.628,NA,NA,NA,NA,NA,NA,NA,NA,0.4219939117199391,NA,NA,NA,NA,NA,NA,0.09233202897344102,0.18762047547654748,NA,NA,NA,NA,0.49212128227967583,NA,NA,NA,NA,NA
MAYF,D08,2021-03-31T14:20:00Z,2021,03,2.247,0.1462,0.0055,0.0147,NA,NA,0.0046,0.0193,NA,NA,15.369357045143639,408.54545454545456,152.85714285714286,9.945578231292517,NA,NA,NA,0.18707851136458248,0.010437638323695295,4.745915929489249e-4,NA,NA,1.4851165493639826e-4,17.923452179779115,394.1884225174543,21.992884995791705,NA,NA,NA
ARIK,D10,2021-03-31T17:37:00Z,2021,03,5.242,0.3284,7.071067811865475e-4,0.033,0.49116,0.05595,0.00989999999999999,0.0429,-29.43,3.49,15.962241169305724,7413.3074939597645,158.84848484848484,9.951515151515151,8.778552278820374,49.61212121212126,5.651515151515157,0.4364332695029557,0.023445420147069327,0.0010654096984567703,0.040892515194405135,0.003994431355750697,3.1962290953703074e-4,18.614862381022835,409.6389118055924,22.006013443494705,10.237380881644908,127.93987531631373,12.497324930608304
MCRA,D16,2021-04-01T22:40:00Z,2021,04,0.6902,0.0805,0.0031,0.0055,NA,NA,1.0000000000000026e-4,0.0056,NA,NA,8.57391304347826,222.6451612903226,125.4909090909091,14.636363636363638,NA,NA,NA,0.05746399134127051,0.00574712643678161,1.7756828307612837e-4,NA,NA,3.228514237747797e-6,9.998734493381068,323.6163032371841,32.3657262277952,NA,NA,NA
WALK,D07,2021-04-05T13:19:00Z,2021,04,0.6672,0.0871,0.01376666666666666,0.00323333333333333,0.28756,0.02913,0.0054,0.00863333333333333,-28.195,2.22,7.660160734787601,48.464891041162254,206.35051546391776,26.938144329896936,9.87161002403021,53.251851851851846,5.394444444444444,0.05554908000999085,0.0062183194117227105,1.0438862702051172e-4,0.023941387061859963,0.002079674448490041,1.743397688383806e-4,8.933133911595199,532.1372796585954,59.56893570887612,11.512084056830501,137.32602275075007,11.928858586579725
HOPB,D01,2021-04-05T14:41:00Z,2021,04,1.767,0.1584,0.0416,0.0088,NA,NA,NA,0.0061,NA,NA,11.15530303030303,42.47596153846154,200.79545454545453,18,NA,NA,NA,0.14711514445092,0.011308631398586424,2.841092529218054e-4,NA,NA,NA,13.009102451540631,517.8118732071359,39.80381237952453,NA,NA,NA
BLWA,D08,2021-04-05T14:48:00Z,2021,04,3.121,0.5486,0.3742,0.0339,NA,NA,0.0311,0.065,NA,NA,5.689026613197229,8.340459647247462,92.06489675516224,16.182890855457227,NA,NA,NA,0.25984514195320957,0.03916613122010423,0.0010944663265965004,NA,NA,0.0010040679279395622,6.634434749067821,237.41721023182043,35.78559729827459,NA,NA,NA
REDB,D15,2021-04-05T15:44:00Z,2021,04,1.736,0.1146,0.0024,0.0305,NA,NA,NA,0.0239,NA,NA,15.148342059336825,723.3333333333334,56.91803278688525,3.7573770491803278,NA,NA,NA,0.14453417700441265,0.008181623473977297,9.846968425130755e-4,NA,NA,NA,17.66570870245033,146.7803802798255,8.308773950261402,NA,NA,NA
CUPE,D04,2021-04-06T11:45:00Z,2021,04,0.9445,0.3549,0.3161,0.0113,0.129225,0.00960999999999999,NA,0.0065,-28.77,2,2.6613130459284307,2.98797848782031,83.58407079646018,31.4070796460177,13.44693028095735,NA,NA,0.07863625010407128,0.025337331334332837,3.6482210886550005e-4,0.010758887686287572,6.860855286642387e-4,NA,3.1035727112080203,215.54683280738976,69.45119475660401,15.681554612053086,NA,NA
MAYF,D08,2021-04-06T13:56:00Z,2021,04,1.549,0.1257,0.0045,0.0049,NA,NA,0.0104,0.0153,NA,NA,12.322991249005568,344.22222222222223,316.1224489795918,25.653061224489797,NA,NA,NA,0.12896511531096497,0.00897408438637824,1.5819719764964164e-4,NA,NA,3.3576548072577e-4,14.370838266990344,815.2174452330263,56.72720199666931,NA,NA,NA
LECO,D07,2021-04-06T15:06:00Z,2021,04,0.8795,0.206,0.133,0.0079,NA,NA,0.0069,0.0148,NA,NA,4.269417475728155,6.612781954887217,111.32911392405062,26.075949367088604,NA,NA,NA,0.07322454416784614,0.014706932248161634,2.5505262478207533e-4,NA,NA,2.227674824045974e-4,4.978913544461267,287.09582671580586,57.66234423475423,NA,NA,NA
MART,D16,2021-04-06T17:01:00Z,2021,04,1.027,0.0892,0.0064,0.0214,NA,NA,NA,0.0197,NA,NA,11.513452914798204,160.46874999999997,47.99065420560748,4.168224299065421,NA,NA,NA,0.08550495379235701,0.00636824444920397,6.909020468780267e-4,NA,NA,NA,13.426770042259466,123.7584317179657,9.217289886431953,NA,NA,NA
ARIK,D10,2021-04-06T17:37:00Z,2021,04,5.561,0.3343,0.0067,0.0449,0.48737,0.05653,0.0051,0.05,-29.380000000000003,3.94,16.634759198324858,830,123.85300668151447,7.445434298440979,8.62143994339289,95.56274509803922,11.084313725490194,0.4629922570976605,0.023866638109516673,0.0014496028927487572,0.04057697110981601,0.00403583922324552,1.6465422612513722e-4,19.399140129126323,319.3924759764573,16.46425943884564,10.054159461086021,246.4374712069492,24.510996882511126
GUIL,D04,2021-04-07T12:23:00Z,2021,04,0.9659,0.3097,0.2591,0.0212,NA,NA,NA,0.0193,NA,NA,3.1188246690345496,3.7279042840602084,45.56132075471698,14.608490566037734,NA,NA,NA,0.0804179502123054,0.022110373384736204,6.844450184025311e-4,NA,NA,NA,3.6371140736963565,117.49365989980885,32.30408986881223,NA,NA,NA
BLWA,D08,2021-04-07T15:12:00Z,2021,04,3.742,0.5528,0.3017,0.0553,NA,NA,0.0219,0.0772,NA,NA,6.7691751085383505,12.403049386808087,67.66726943942133,9.99638336347197,NA,NA,NA,0.3115477478977604,0.03946598129506675,0.0017853683734745272,NA,NA,7.070446180667656e-4,7.894083402322594,174.50054147170397,22.105231548524365,NA,NA,NA
MCDI,D06,2021-04-07T16:25:00Z,2021,04,3.045,0.3921,0.2121,0.0252,0.319665,0.04761,0.00939999999999999,0.0346,-25.905,6.26,7.765876052027544,14.356435643564355,120.83333333333333,15.55952380952381,6.714240705734089,34.00691489361706,5.064893617021282,0.25351760885854635,0.02799314628400086,8.135855879124427e-4,0.026614353509283158,0.0033990147783251232,3.034803383482918e-4,9.056417106048606,311.6053339993895,34.407131468279474,7.8300199454847546,87.69712612729121,11.200115291898136
CARI,D19,2021-04-07T19:23:00Z,2021,04,1.7,0.4899,0.3703,0.0053,NA,NA,0.0023,0.0076,NA,NA,3.4700959379465197,4.590872265730488,320.75471698113205,92.43396226415095,NA,NA,NA,0.14153692448588795,0.03497536945812808,1.7111125460063278e-4,NA,NA,7.425582746819913e-5,4.046759953610598,827.1631507596026,204.40133841435082,NA,NA,NA
MART,D16,2021-04-08T17:14:00Z,2021,04,0.8328,0.0695,0.002,0.0233,NA,NA,5.000000000000004e-4,0.0238,NA,NA,11.98273381294964,416.4,35.742489270386265,2.982832618025751,NA,NA,NA,0.0693364415952044,0.004961804811879775,7.522438173952347e-4,NA,NA,1.6142571188738955e-5,13.974036509698243,92.17283012746185,6.596006104856831,NA,NA,NA
KING,D06,2021-04-08T18:03:00Z,2021,04,1.241,0.1976,0.1011,0.0359,0.15259,0.01787,0.02099999999999999,0.0569,-32.03,3.04,6.280364372469636,12.274975272007914,34.56824512534819,5.504178272980501,8.538891997761612,7.26619047619048,0.8509523809523813,0.10332195487469821,0.014107232098236597,0.001159036611351456,0.012704187827824497,0.0012757906760905264,6.779879899270353e-4,7.324041608956972,89.14468608047082,12.171515515620623,9.957893615239938,18.738072084716006,1.8817304952965705
WALK,D07,2021-04-12T13:13:00Z,2021,04,1.385,0.1215,0.019,0.0031,0.17445,0.01348,0.0026,0.0057,-28.994999999999997,0.63,11.39917695473251,72.89473684210526,446.77419354838713,39.193548387096776,12.941394658753708,67.09615384615385,5.184615384615385,0.11531096494879695,0.00867423431141572,1.0008394137018144e-4,0.014524186162684208,9.623759548797031e-4,8.39413701814425e-5,13.293503588788468,1152.1425252658182,86.66959147154533,15.092008574237216,173.02774700114642,11.46485877940151
KING,D06,2021-04-12T15:21:00Z,2021,04,1.674,0.165,0.0035,0.028,0.211745,0.02394,0.0062,0.0342,-31.58,2.71,10.145454545454545,478.2857142857143,59.785714285714285,5.892857142857143,8.844820384294069,34.152419354838706,3.861290322580645,0.1393722421113979,0.011779824373527524,9.039839865693808e-4,0.01762925651486138,0.001709145427286357,2.0016788274036289e-4,11.831436334874848,154.1755652556585,13.031010005201484,10.314661487203981,88.07235343408328,8.538559752381873
TOMB,D08,2021-04-12T15:49:00Z,2021,04,4.596,0.3661,0.1471,0.0831,NA,NA,0.08520000000000001,0.1683,NA,NA,12.553947009013932,31.24405166553365,55.30685920577618,4.405535499398315,NA,NA,NA,0.38264923819831825,0.026136931534232886,0.002682895331568412,NA,NA,0.0027506941305611163,14.640174486325712,142.62548139536355,9.742061580521414,NA,NA,NA
BIGC,D17,2021-04-12T17:55:00Z,2021,04,1.892,0.14,0.0091,0.0166,0.14073500000000003,0.01817999999999999,0.00259999999999999,0.0192,-29.695,-1.2,13.514285714285712,207.91208791208788,113.97590361445782,8.433734939759036,7.741199119911997,54.128846153846375,6.992307692307716,0.15752227125135293,0.009995002498750627,5.359333634661329e-4,0.011717175922071438,0.0012979224673377592,8.394137018144217e-5,15.760103238697857,293.9213752855064,18.64971128893385,9.027639336658675,139.58761808086237,15.46225019358458
REDB,D15,2021-04-12T17:59:00Z,2021,04,NA,NA,0.0017,0.0271,NA,NA,NA,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.749273584296506e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
GUIL,D04,2021-04-13T12:31:00Z,2021,04,1.201,0.2863,0.2234,0.0205,NA,NA,NA,0.0183,NA,NA,4.194900454069159,5.376007162041183,58.58536585365854,13.965853658536584,NA,NA,NA,0.09999167429855967,0.02043978010994503,6.618454187382966e-4,NA,NA,NA,4.892013209570119,151.08010340115058,30.88301215246036,NA,NA,NA
LECO,D07,2021-04-13T14:42:00Z,2021,04,2.727,0.2119,0.143,0.0091,NA,NA,0.01059999999999999,0.0197,NA,NA,12.869277961302501,19.06993006993007,299.67032967032964,23.285714285714285,NA,NA,NA,0.22704187827824496,0.015128150210608983,2.937947956350488e-4,NA,NA,3.4222250920126524e-4,15.00790745183283,772.790674482457,51.492233475099184,NA,NA,NA
PRIN,D11,2021-04-13T15:40:00Z,2021,04,3.503,0.2692,0.0594,0.01,0.61173,0.0643,0.004,0.014,-28.42,6.12,13.012630014858841,58.97306397306397,350.3,26.919999999999998,9.513685847589425,152.9325,16.075,0.2916493214553327,0.019218961947597632,3.2285142377477886e-4,0.05093081342103073,0.00459056186192618,1.2914056950991153e-4,15.175081893108635,903.3546082757474,59.5288127364889,11.094679682556414,394.38275372575146,35.54701577782537
FLNT,D03,2021-04-13T16:22:00Z,2021,04,3.789,0.8836,0.7847,0.0354,NA,NA,0.01279999999999999,0.0482,NA,NA,4.288139429606156,4.828596916018861,107.03389830508475,24.96045197740113,NA,NA,NA,0.3154608275747232,0.06308274434211467,0.001142894040162717,NA,NA,4.132498224317166e-4,5.000746731370697,276.01931280506994,55.19561930092259,NA,NA,NA
COMO,D13,2021-04-13T17:37:00Z,2021,04,6.522,0.3084,0.0346,0.029,NA,NA,0.0026,0.0316,NA,NA,21.147859922178988,188.49710982658962,224.89655172413794,10.63448275862069,NA,NA,NA,0.543002247939389,0.02201756264724781,9.362691289468587e-4,NA,NA,8.39413701814425e-5,24.662232447752984,579.9638492301598,23.51627535985702,NA,NA,NA
ARIK,D10,2021-04-13T18:25:00Z,2021,04,5.347,0.3064,0.0055,0.0363,0.451675,0.04875,0.0029,0.0392,-29.04,3.77,17.45104438642298,972.1818181818184,147.30027548209367,8.44077134986226,9.265128205128205,155.75,16.81034482758621,0.4451752560153194,0.021874776897265656,0.0011719506683024472,0.03760511198068438,0.00348040265581495,9.362691289468586e-5,20.351076406679432,379.8583575707577,18.665271063799075,10.804816482327098,401.64853051369585,37.17310064179733
